Nombre de cellules à J0,18
Nombre de cellules à J5,14
Nombre de mitoses totale,18
Nombre de cycles mitotiques,1
Nombre de mitoses normales,9
Nombre de mitoses anormales,9
Nombre de mitoses non dichotomiques,7
Nombre de refusions après mitose,9
Nombre total de morts,13
Nombre de mort sans mitose,3
Nombre de mort après mitose,10
Nombre de sorties,7
Longueur moyenne entre deux cycles,206
Longueur moyenne entre T0 et première division,266
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
Nombre de divisions,1,1,0,0,6,1,0,0,1,0,0,0,1,1,1,0,5,0
,
Nombre de divisions,0,1,2,3,4,5,6
Nombre de cellules concernées,9,7,0,0,0,1,1
