Nombre de cellules à J0,28
Nombre de cellules à J5,4
Nombre de mitoses totale,23
Nombre de cycles mitotiques,0.821429
Nombre de mitoses normales,7
Nombre de mitoses anormales,16
Nombre de mitoses non dichotomiques,11
Nombre de refusions après mitose,25
Nombre total de morts,24
Nombre de mort sans mitose,4
Nombre de mort après mitose,20
Nombre de sorties,10
Longueur moyenne entre deux cycles,205
Longueur moyenne entre T0 et première division,292
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28
Nombre de divisions,1,2,1,1,1,0,2,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,2,0,2,2,1,1
,
Nombre de divisions,0,1,2
Nombre de cellules concernées,10,13,5
