Nombre de cellules à J0,23
Nombre de cellules à J5,8
Nombre de mitoses totale,27
Nombre de cycles mitotiques,1.17391
Nombre de mitoses normales,9
Nombre de mitoses anormales,18
Nombre de mitoses non dichotomiques,11
Nombre de refusions après mitose,21
Nombre total de morts,30
Nombre de mort sans mitose,3
Nombre de mort après mitose,27
Nombre de sorties,6
Longueur moyenne entre deux cycles,152
Longueur moyenne entre T0 et première division,330
,
Nom des cellules,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
Nombre de divisions,3,1,1,0,1,1,1,0,2,1,1,4,2,1,1,1,1,0,1,1,1,1,1
,
Nombre de divisions,0,1,2,3,4
Nombre de cellules concernées,3,16,2,1,1
