Nombre de cellules à J0,6
Nombre de cellules à J5,10
Nombre de mitoses totale,21
Nombre de cycles mitotiques,3.5
Nombre de mitoses normales,17
Nombre de mitoses anormales,4
Nombre de mitoses non dichotomiques,1
Nombre de refusions après mitose,5
Nombre total de morts,9
Nombre de mort sans mitose,0
Nombre de mort après mitose,9
Nombre de sorties,4
Longueur moyenne entre deux cycles,200
Longueur moyenne entre T0 et première division,134
,
Nom des cellules,C1,C2,C3,C4,C5,C6
Nombre de divisions,3,5,3,1,3,6
,
Nombre de divisions,0,1,2,3,4,5,6
Nombre de cellules concernées,0,1,0,3,0,1,1
